timestamp,dataset_label,db,query_index,filter,latency_ms
2025-12-08T11:19:54.067943,SMALL,pgvector,11,category=A,0.0000
2025-12-08T11:19:54.067943,SMALL,pgvector,12,category=A,0.0000
2025-12-08T11:19:54.067943,SMALL,pgvector,13,category=A,0.0000
2025-12-08T11:19:54.085411,SMALL,pgvector,14,category=A,1.6129
2025-12-08T11:19:54.085411,SMALL,pgvector,15,category=A,0.0000
2025-12-08T11:19:54.090364,SMALL,pgvector,16,category=A,0.0000
2025-12-08T11:19:54.090364,SMALL,pgvector,17,category=A,0.0000
2025-12-08T11:19:54.099566,SMALL,pgvector,18,category=A,9.2018
2025-12-08T11:19:54.115658,SMALL,pgvector,19,category=A,16.0923
2025-12-08T11:19:54.115658,SMALL,pgvector,20,category=A,0.0000
2025-12-08T11:19:54.115658,SMALL,pgvector,21,category=A,0.0000
2025-12-08T11:19:54.131568,SMALL,pgvector,22,category=A,15.9099
2025-12-08T11:19:54.134402,SMALL,pgvector,23,category=A,2.8338
2025-12-08T11:19:54.139879,SMALL,pgvector,24,category=A,5.4774
2025-12-08T11:19:54.139879,SMALL,pgvector,25,category=A,0.0000
2025-12-08T11:19:54.147300,SMALL,pgvector,26,category=A,7.4213
2025-12-08T11:19:54.147300,SMALL,pgvector,27,category=A,0.0000
2025-12-08T11:19:54.153233,SMALL,pgvector,28,category=A,5.9323
2025-12-08T11:19:54.153233,SMALL,pgvector,29,category=A,0.0000
2025-12-08T11:19:54.159183,SMALL,pgvector,30,category=A,5.9509
2025-12-08T11:19:54.163054,SMALL,pgvector,31,category=A,3.8700
2025-12-08T11:19:54.163054,SMALL,pgvector,32,category=A,0.0000
2025-12-08T11:19:54.170521,SMALL,pgvector,33,category=A,7.4675
2025-12-08T11:19:54.170521,SMALL,pgvector,34,category=A,0.0000
2025-12-08T11:19:54.170521,SMALL,pgvector,35,category=A,0.0000
2025-12-08T11:19:54.179260,SMALL,pgvector,36,category=A,8.7392
2025-12-08T11:19:54.179260,SMALL,pgvector,37,category=A,0.0000
2025-12-08T11:19:54.179260,SMALL,pgvector,38,category=A,0.0000
2025-12-08T11:19:54.179260,SMALL,pgvector,39,category=A,0.0000
2025-12-08T11:19:54.190421,SMALL,pgvector,40,category=A,0.0000
2025-12-08T11:19:54.195625,SMALL,pgvector,41,category=A,5.2042
2025-12-08T11:19:54.195625,SMALL,pgvector,42,category=A,0.0000
2025-12-08T11:19:54.195625,SMALL,pgvector,43,category=A,0.0000
